LogisticRegression();0.8431161647203442;0.7197885196374623;0.5945102932002495;0.6511786812435941
KNeighborsClassifier();0.842040565457898;0.6981392143349414;0.6319401122894572;0.6633922724296005
DecisionTreeClassifier();0.8123847572218807;0.6208860759493671;0.6119775421085465;0.6163996229971725
RandomForestClassifier();0.8464966195451752;0.7169540229885057;0.6225826575171554;0.6664440734557597
BaggingClassifier();0.835279655808236;0.6881644223954642;0.6057392389270119;0.6443264764432647
AdaBoostClassifier();0.8637062077443147;0.7832278481012658;0.6175920149719276;0.6906173700732473
GradientBoostingClassifier();0.8660110633066994;0.7973962571196095;0.611353711790393;0.692090395480226
SVC();0.8048555623847572;0.8505263157894737;0.2520274485339988;0.3888354186717998
"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)";0.869698832206515;0.7794226498889711;0.6568933250155957;0.7129316181448883
VotingClassifier(estimators=[('RFC', RandomForestClassifier())]);0.8438844499078058;0.7103942652329749;0.6182158452900811;0.6611074049366245
LinearDiscriminantAnalysis();0.848340503995083;0.74251968503937;0.5882719900187149;0.6564566655064392
<keras.engine.sequential.Sequential object at 0x000001EB6AD7D1B0>;0.8534111862323295;0.7743026204564666;0.5714285714285714;0.6575735821966978
